179,1
254,2
3274,2
324,1
1105,1
3041,2
2636,1
1171,1
3042,2
452,2
683,1
801,2
152,2
3047,1
144,1
634,1
1084,2
989,2
737,2
914,1
671,1
56,2
607,2
6506,1
2272,1
1418,1
97,1
781,1
20,2
791,2
102,2
1984,1
1535,2
3048,1
743,2
797,1
960,2
80,2
482,2
3195,2
917,2
28,2
837,2
6669,1
879,2
754,1
1108,2
1955,1
672,1
66,2
98,1
240,1
55,2
127,1
253,2
3841,1
5563,2
495,1
508,2
613,2
467,1
804,1
811,1
569,2
836,2
454,1
192,2
32,2
114,1
138,1
374,1
113,2
881,2
729,1
86,1
1116,1
110,2
212,2
2472,1
1294,2
1366,1
204,2
155,2
1503,1
1523,1
973,2
4878,2
184,2
570,2
1203,1
1645,1
1093,2
1456,1
868,1
6263,1
190,1
546,2
1131,1
2110,1
2143,1
951,1
2266,2
2274,1
682,1
134,2
118,2
471,1
262,2
2401,1
1000,2
2467,1
394,1
844,1
679,2
621,2
1256,1
925,2
244,2
629,1
170,1
971,1
2239,1
3105,1
3109,1
516,2
3193,1
2107,1
69,2
1434,2
2998,1
723,1
955,2
5810,1
5400,1
128,1
2722,1
85,1
941,2
6609,2
2987,1
198,1
6907,1
628,1
458,2
938,2
475,1
2124,1
1110,1
54,2
999,2
6973,1
2443,2
985,2
2061,2
6418,1
4104,1
3025,2
907,2
3203,1
7043,1
6894,2
432,1
1192,1
300,1
1369,1
96,2
1731,1
122,2
3392,1
5685,1
3906,1
5785,1
3065,1
536,2
2391,1
4,2
27,2
1406,1
2067,1
1024,2
3511,2
3365,2
799,1
4711,1
3093,1
889,2
2316,2
969,2
3117,1
6700,2
6939,1
7376,1
6395,1
3307,1
7386,1
229,1
6638,2
2754,1
1193,1
738,2
554,1
6984,1
3708,2
964,2
7398,2
153,2
507,2
7369,1
2850,1
133,2
2708,2
882,2
720,2
7385,2
461,1
363,2
1742,2
1925,1
206,2
3641,2
6362,2
71,2
149,1
166,1
182,1
223,1
267,2
351,2
456,1
777,1
792,2
64,1
918,1
982,2
800,2
129,2
610,1
1198,1
1199,1
1270,1
1272,1
50,1
1477,1
1511,1
1502,2
573,1
1601,2
646,1
101,1
1664,1
137,1
1828,1
49,2
6517,1
1499,1
915,2
4246,1
725,2
1073,2
2119,2
2144,1
126,1
260,2
2243,1
2337,2
1268,1
492,2
2622,1
2663,1
2718,2
136,2
4824,1
2845,1
145,2
3029,1
1810,1
735,2
742,1
3171,1
124,1
2594,1
3281,1
6398,1
1352,1
3293,2
7,1
100,1
5238,1
1459,2
6906,1
1011,2
3194,1
4455,1
93,1
1538,2
1176,1
3482,1
2907,2
6985,1
1141,1
215,2
2291,2
3044,2
288,1
6560,2
154,2
7258,1
1404,1
5442,2
2539,1
383,1
815,1
309,1
583,1
472,2
1357,1
2707,2
45,2
7269,1
1167,1
453,2
1113,2
161,1
6488,2
4301,1
